transaction_id,user_id,product_id,amount,payment_type,date,avg_monthly_spend,purchase_frequency,last_purchase_date,days_since_last_purchase,category_x,category_total_expenditure,name,age,gender,registration_date,product_name,category_y,price,stock
T000428,U0153,P003,50.63,Net Banking,2023-04-10,57.984,5,2025-07-26,98,Grocery,160.31,Diya Gupta,26,Other,2022-01-13,Product_003,Beauty,3027.98,127
T000428,U0153,P003,50.63,Net Banking,2023-04-10,57.984,5,2025-07-26,98,Toys,50.21,Diya Gupta,26,Other,2022-01-13,Product_003,Beauty,3027.98,127
T000429,U0063,P048,56.45,Credit Card,2025-04-03,43.135000000000005,2,2025-04-03,212,Clothing,56.45,Anaya Verma,23,Male,2023-05-04,Product_048,Clothing,3666.72,295
T000429,U0063,P048,56.45,Credit Card,2025-04-03,43.135000000000005,2,2025-04-03,212,Toys,29.82,Anaya Verma,23,Male,2023-05-04,Product_048,Clothing,3666.72,295
T000430,U0113,P015,105.27,Cash,2024-03-20,69.23,3,2024-04-08,572,Books,105.27,Ira Kulkarni,32,Female,2024-04-18,Product_015,Books,2286.25,251
T000430,U0113,P015,105.27,Cash,2024-03-20,69.23,3,2024-04-08,572,Home,102.41999999999999,Ira Kulkarni,32,Female,2024-04-18,Product_015,Books,2286.25,251
T000431,U0194,P050,19.78,Credit Card,2023-10-14,54.482000000000006,5,2025-03-24,222,Books,110.05000000000001,Vihaan Kapoor,22,Male,2024-07-19,Product_050,Toys,2833.37,45
T000431,U0194,P050,19.78,Credit Card,2023-10-14,54.482000000000006,5,2025-03-24,222,Home,56.59,Vihaan Kapoor,22,Male,2024-07-19,Product_050,Toys,2833.37,45
T000431,U0194,P050,19.78,Credit Card,2023-10-14,54.482000000000006,5,2025-03-24,222,Sports,85.99,Vihaan Kapoor,22,Male,2024-07-19,Product_050,Toys,2833.37,45
T000431,U0194,P050,19.78,Credit Card,2023-10-14,54.482000000000006,5,2025-03-24,222,Toys,19.78,Vihaan Kapoor,22,Male,2024-07-19,Product_050,Toys,2833.37,45
T000432,U0129,P019,136.69,Debit Card,2024-10-15,73.32000000000001,7,2025-03-01,245,Beauty,26.4,Arjun Das,32,Male,2023-02-22,Product_019,Home,523.79,441
T000432,U0129,P019,136.69,Debit Card,2024-10-15,73.32000000000001,7,2025-03-01,245,Books,66.65,Arjun Das,32,Male,2023-02-22,Product_019,Home,523.79,441
T000432,U0129,P019,136.69,Debit Card,2024-10-15,73.32000000000001,7,2025-03-01,245,Clothing,93.42,Arjun Das,32,Male,2023-02-22,Product_019,Home,523.79,441
T000432,U0129,P019,136.69,Debit Card,2024-10-15,73.32000000000001,7,2025-03-01,245,Home,207.53,Arjun Das,32,Male,2023-02-22,Product_019,Home,523.79,441
T000432,U0129,P019,136.69,Debit Card,2024-10-15,73.32000000000001,7,2025-03-01,245,Sports,45.92,Arjun Das,32,Male,2023-02-22,Product_019,Home,523.79,441
T000433,U0148,P039,49.66,Wallet,2024-10-18,39.166666666666664,3,2025-02-09,265,Books,67.84,Vihaan Iyer,21,Female,2023-08-16,Product_039,Grocery,4167.72,453
T000433,U0148,P039,49.66,Wallet,2024-10-18,39.166666666666664,3,2025-02-09,265,Grocery,49.66,Vihaan Iyer,21,Female,2023-08-16,Product_039,Grocery,4167.72,453
T000434,U0061,P020,42.26,Debit Card,2024-03-28,101.10333333333334,7,2025-06-28,126,Books,78.55,Aarohi Joshi,28,Male,2022-10-31,Product_020,Toys,1595.75,428
T000434,U0061,P020,42.26,Debit Card,2024-03-28,101.10333333333334,7,2025-06-28,126,Clothing,163.11,Aarohi Joshi,28,Male,2022-10-31,Product_020,Toys,1595.75,428
T000434,U0061,P020,42.26,Debit Card,2024-03-28,101.10333333333334,7,2025-06-28,126,Grocery,230.91,Aarohi Joshi,28,Male,2022-10-31,Product_020,Toys,1595.75,428
T000434,U0061,P020,42.26,Debit Card,2024-03-28,101.10333333333334,7,2025-06-28,126,Home,91.79,Aarohi Joshi,28,Male,2022-10-31,Product_020,Toys,1595.75,428
T000434,U0061,P020,42.26,Debit Card,2024-03-28,101.10333333333334,7,2025-06-28,126,Toys,42.26,Aarohi Joshi,28,Male,2022-10-31,Product_020,Toys,1595.75,428
T000435,U0106,P020,29.75,UPI,2023-05-05,50.555,5,2025-08-25,68,Clothing,38.0,Aadhya Singh,35,Other,2022-07-16,Product_020,Toys,1595.75,428
T000435,U0106,P020,29.75,UPI,2023-05-05,50.555,5,2025-08-25,68,Electronics,44.22,Aadhya Singh,35,Other,2022-07-16,Product_020,Toys,1595.75,428
T000435,U0106,P020,29.75,UPI,2023-05-05,50.555,5,2025-08-25,68,Grocery,48.02,Aadhya Singh,35,Other,2022-07-16,Product_020,Toys,1595.75,428
T000435,U0106,P020,29.75,UPI,2023-05-05,50.555,5,2025-08-25,68,Toys,71.97999999999999,Aadhya Singh,35,Other,2022-07-16,Product_020,Toys,1595.75,428
T000436,U0143,P038,20.23,Wallet,2023-12-25,39.68666666666667,3,2025-03-19,227,Electronics,60.74,Aarohi Verma,19,Female,2023-10-28,Product_038,Home,393.65,58
T000436,U0143,P038,20.23,Wallet,2023-12-25,39.68666666666667,3,2025-03-19,227,Home,58.32000000000001,Aarohi Verma,19,Female,2023-10-28,Product_038,Home,393.65,58
T000437,U0161,P044,89.47,Net Banking,2025-10-12,59.246,5,2025-10-12,20,Beauty,89.47,Aarav Joshi,24,Female,2023-05-15,Product_044,Beauty,1655.45,268
T000437,U0161,P044,89.47,Net Banking,2025-10-12,59.246,5,2025-10-12,20,Books,134.08,Aarav Joshi,24,Female,2023-05-15,Product_044,Beauty,1655.45,268
T000437,U0161,P044,89.47,Net Banking,2025-10-12,59.246,5,2025-10-12,20,Sports,40.76,Aarav Joshi,24,Female,2023-05-15,Product_044,Beauty,1655.45,268
T000437,U0161,P044,89.47,Net Banking,2025-10-12,59.246,5,2025-10-12,20,Toys,31.92,Aarav Joshi,24,Female,2023-05-15,Product_044,Beauty,1655.45,268
T000438,U0013,P023,57.05,Wallet,2025-02-19,96.2925,4,2025-05-09,176,Books,57.05,Diya Chopra,33,Male,2022-02-16,Product_023,Books,1984.98,450
T000438,U0013,P023,57.05,Wallet,2025-02-19,96.2925,4,2025-05-09,176,Clothing,197.43,Diya Chopra,33,Male,2022-02-16,Product_023,Books,1984.98,450
T000438,U0013,P023,57.05,Wallet,2025-02-19,96.2925,4,2025-05-09,176,Electronics,130.69,Diya Chopra,33,Male,2022-02-16,Product_023,Books,1984.98,450
T000439,U0135,P021,25.18,Wallet,2025-05-02,66.34857142857143,8,2025-05-02,183,Beauty,105.1,Ishaan Mukherjee,24,Female,2023-02-03,Product_021,Books,3055.12,169
T000439,U0135,P021,25.18,Wallet,2025-05-02,66.34857142857143,8,2025-05-02,183,Books,63.46,Ishaan Mukherjee,24,Female,2023-02-03,Product_021,Books,3055.12,169
T000439,U0135,P021,25.18,Wallet,2025-05-02,66.34857142857143,8,2025-05-02,183,Clothing,92.0,Ishaan Mukherjee,24,Female,2023-02-03,Product_021,Books,3055.12,169
T000439,U0135,P021,25.18,Wallet,2025-05-02,66.34857142857143,8,2025-05-02,183,Grocery,25.77,Ishaan Mukherjee,24,Female,2023-02-03,Product_021,Books,3055.12,169
T000439,U0135,P021,25.18,Wallet,2025-05-02,66.34857142857143,8,2025-05-02,183,Home,85.44999999999999,Ishaan Mukherjee,24,Female,2023-02-03,Product_021,Books,3055.12,169
T000439,U0135,P021,25.18,Wallet,2025-05-02,66.34857142857143,8,2025-05-02,183,Toys,92.66,Ishaan Mukherjee,24,Female,2023-02-03,Product_021,Books,3055.12,169
T000440,U0105,P010,25.1,UPI,2025-02-09,98.976,6,2025-05-10,175,Beauty,202.88,Kabir Amin,30,Female,2022-12-01,Product_010,Sports,1315.44,77
T000440,U0105,P010,25.1,UPI,2025-02-09,98.976,6,2025-05-10,175,Grocery,134.56,Kabir Amin,30,Female,2022-12-01,Product_010,Sports,1315.44,77
T000440,U0105,P010,25.1,UPI,2025-02-09,98.976,6,2025-05-10,175,Sports,84.1,Kabir Amin,30,Female,2022-12-01,Product_010,Sports,1315.44,77
T000440,U0105,P010,25.1,UPI,2025-02-09,98.976,6,2025-05-10,175,Toys,73.34,Kabir Amin,30,Female,2022-12-01,Product_010,Sports,1315.44,77
T000441,U0048,P049,44.64,Cash,2025-08-27,69.612,5,2025-08-27,66,Clothing,80.2,Meera Das,40,Other,2024-01-11,Product_049,Home,1701.17,159
T000441,U0048,P049,44.64,Cash,2025-08-27,69.612,5,2025-08-27,66,Home,256.73,Meera Das,40,Other,2024-01-11,Product_049,Home,1701.17,159
T000441,U0048,P049,44.64,Cash,2025-08-27,69.612,5,2025-08-27,66,Sports,11.13,Meera Das,40,Other,2024-01-11,Product_049,Home,1701.17,159
T000442,U0062,P015,148.62,UPI,2023-10-23,68.21714285714286,7,2025-07-02,122,Beauty,114.33000000000001,Muhammad Verma,30,Other,2022-03-04,Product_015,Books,2286.25,251
T000442,U0062,P015,148.62,UPI,2023-10-23,68.21714285714286,7,2025-07-02,122,Books,225.56,Muhammad Verma,30,Other,2022-03-04,Product_015,Books,2286.25,251
T000442,U0062,P015,148.62,UPI,2023-10-23,68.21714285714286,7,2025-07-02,122,Home,102.34,Muhammad Verma,30,Other,2022-03-04,Product_015,Books,2286.25,251
T000442,U0062,P015,148.62,UPI,2023-10-23,68.21714285714286,7,2025-07-02,122,Toys,35.29,Muhammad Verma,30,Other,2022-03-04,Product_015,Books,2286.25,251
T000443,U0119,P004,46.72,Cash,2025-04-25,114.93666666666667,6,2025-07-08,116,Beauty,33.16,Ira Roy,41,Male,2022-09-13,Product_004,Toys,2600.12,229
T000443,U0119,P004,46.72,Cash,2025-04-25,114.93666666666667,6,2025-07-08,116,Books,253.67,Ira Roy,41,Male,2022-09-13,Product_004,Toys,2600.12,229
T000443,U0119,P004,46.72,Cash,2025-04-25,114.93666666666667,6,2025-07-08,116,Home,238.55,Ira Roy,41,Male,2022-09-13,Product_004,Toys,2600.12,229
T000443,U0119,P004,46.72,Cash,2025-04-25,114.93666666666667,6,2025-07-08,116,Toys,164.24,Ira Roy,41,Male,2022-09-13,Product_004,Toys,2600.12,229
T000444,U0107,P036,22.16,Cash,2023-10-02,43.097142857142856,7,2025-09-29,33,Clothing,29.26,Kiara Bose,47,Other,2023-09-23,Product_036,Sports,1650.69,388
T000444,U0107,P036,22.16,Cash,2023-10-02,43.097142857142856,7,2025-09-29,33,Electronics,23.47,Kiara Bose,47,Other,2023-09-23,Product_036,Sports,1650.69,388
T000444,U0107,P036,22.16,Cash,2023-10-02,43.097142857142856,7,2025-09-29,33,Grocery,150.88,Kiara Bose,47,Other,2023-09-23,Product_036,Sports,1650.69,388
T000444,U0107,P036,22.16,Cash,2023-10-02,43.097142857142856,7,2025-09-29,33,Home,75.91,Kiara Bose,47,Other,2023-09-23,Product_036,Sports,1650.69,388
T000444,U0107,P036,22.16,Cash,2023-10-02,43.097142857142856,7,2025-09-29,33,Sports,22.16,Kiara Bose,47,Other,2023-09-23,Product_036,Sports,1650.69,388
T000445,U0100,P016,47.11,UPI,2024-02-21,80.97857142857143,8,2025-08-30,63,Books,84.14,Anaya Mukherjee,30,Other,2022-04-29,Product_016,Books,807.27,58
T000445,U0100,P016,47.11,UPI,2024-02-21,80.97857142857143,8,2025-08-30,63,Electronics,63.2,Anaya Mukherjee,30,Other,2022-04-29,Product_016,Books,807.27,58
T000445,U0100,P016,47.11,UPI,2024-02-21,80.97857142857143,8,2025-08-30,63,Grocery,52.81,Anaya Mukherjee,30,Other,2022-04-29,Product_016,Books,807.27,58
T000445,U0100,P016,47.11,UPI,2024-02-21,80.97857142857143,8,2025-08-30,63,Home,64.62,Anaya Mukherjee,30,Other,2022-04-29,Product_016,Books,807.27,58
T000445,U0100,P016,47.11,UPI,2024-02-21,80.97857142857143,8,2025-08-30,63,Sports,189.65,Anaya Mukherjee,30,Other,2022-04-29,Product_016,Books,807.27,58
T000445,U0100,P016,47.11,UPI,2024-02-21,80.97857142857143,8,2025-08-30,63,Toys,112.43,Anaya Mukherjee,30,Other,2022-04-29,Product_016,Books,807.27,58
T000446,U0085,P042,46.36,Credit Card,2025-07-10,65.51666666666667,6,2025-07-10,114,Beauty,33.94,Arjun Kapoor,25,Male,2023-08-20,Product_042,Home,4406.39,59
T000446,U0085,P042,46.36,Credit Card,2025-07-10,65.51666666666667,6,2025-07-10,114,Books,229.31,Arjun Kapoor,25,Male,2023-08-20,Product_042,Home,4406.39,59
T000446,U0085,P042,46.36,Credit Card,2025-07-10,65.51666666666667,6,2025-07-10,114,Clothing,55.21,Arjun Kapoor,25,Male,2023-08-20,Product_042,Home,4406.39,59
T000446,U0085,P042,46.36,Credit Card,2025-07-10,65.51666666666667,6,2025-07-10,114,Electronics,28.28,Arjun Kapoor,25,Male,2023-08-20,Product_042,Home,4406.39,59
T000446,U0085,P042,46.36,Credit Card,2025-07-10,65.51666666666667,6,2025-07-10,114,Home,46.36,Arjun Kapoor,25,Male,2023-08-20,Product_042,Home,4406.39,59
T000447,U0095,P006,10.83,Cash,2024-01-26,68.68499999999999,6,2025-03-23,223,Beauty,77.82,Muhammad Bose,28,Female,2024-06-04,Product_006,Clothing,3250.7,481
T000447,U0095,P006,10.83,Cash,2024-01-26,68.68499999999999,6,2025-03-23,223,Books,51.2,Muhammad Bose,28,Female,2024-06-04,Product_006,Clothing,3250.7,481
T000447,U0095,P006,10.83,Cash,2024-01-26,68.68499999999999,6,2025-03-23,223,Clothing,10.83,Muhammad Bose,28,Female,2024-06-04,Product_006,Clothing,3250.7,481
T000447,U0095,P006,10.83,Cash,2024-01-26,68.68499999999999,6,2025-03-23,223,Electronics,160.25,Muhammad Bose,28,Female,2024-06-04,Product_006,Clothing,3250.7,481
T000447,U0095,P006,10.83,Cash,2024-01-26,68.68499999999999,6,2025-03-23,223,Home,112.00999999999999,Muhammad Bose,28,Female,2024-06-04,Product_006,Clothing,3250.7,481
T000448,U0014,P018,52.85,Net Banking,2023-03-22,114.965,5,2025-01-30,275,Beauty,227.37,Sai Singh,18,Male,2024-06-06,Product_018,Electronics,2390.82,158
T000448,U0014,P018,52.85,Net Banking,2023-03-22,114.965,5,2025-01-30,275,Electronics,52.85,Sai Singh,18,Male,2024-06-06,Product_018,Electronics,2390.82,158
T000448,U0014,P018,52.85,Net Banking,2023-03-22,114.965,5,2025-01-30,275,Home,138.48,Sai Singh,18,Male,2024-06-06,Product_018,Electronics,2390.82,158
T000448,U0014,P018,52.85,Net Banking,2023-03-22,114.965,5,2025-01-30,275,Sports,41.16,Sai Singh,18,Male,2024-06-06,Product_018,Electronics,2390.82,158
T000449,U0019,P013,47.53,Cash,2024-03-20,61.866666666666674,3,2025-03-21,225,Beauty,113.79,Aarohi Ghosh,24,Other,2024-05-13,Product_013,Beauty,3354.37,155
T000449,U0019,P013,47.53,Cash,2024-03-20,61.866666666666674,3,2025-03-21,225,Home,71.81,Aarohi Ghosh,24,Other,2024-05-13,Product_013,Beauty,3354.37,155
T000450,U0123,P014,82.91,UPI,2024-09-12,51.17285714285714,7,2025-03-26,220,Beauty,172.5,Aarohi Roy,43,Male,2023-04-06,Product_014,Beauty,3844.95,467
T000450,U0123,P014,82.91,UPI,2024-09-12,51.17285714285714,7,2025-03-26,220,Books,106.53,Aarohi Roy,43,Male,2023-04-06,Product_014,Beauty,3844.95,467
T000450,U0123,P014,82.91,UPI,2024-09-12,51.17285714285714,7,2025-03-26,220,Clothing,12.75,Aarohi Roy,43,Male,2023-04-06,Product_014,Beauty,3844.95,467
T000450,U0123,P014,82.91,UPI,2024-09-12,51.17285714285714,7,2025-03-26,220,Home,66.43,Aarohi Roy,43,Male,2023-04-06,Product_014,Beauty,3844.95,467
T000451,U0004,P014,165.57,Debit Card,2023-08-29,100.21333333333332,3,2024-04-03,577,Beauty,222.5,Aarav Gupta,44,Male,2023-06-02,Product_014,Beauty,3844.95,467
T000451,U0004,P014,165.57,Debit Card,2023-08-29,100.21333333333332,3,2024-04-03,577,Toys,78.14,Aarav Gupta,44,Male,2023-06-02,Product_014,Beauty,3844.95,467
T000452,U0192,P049,107.33,Net Banking,2024-05-11,121.93,4,2024-05-11,539,Beauty,238.22,Kabir Roy,38,Male,2024-08-04,Product_049,Home,1701.17,159
T000452,U0192,P049,107.33,Net Banking,2024-05-11,121.93,4,2024-05-11,539,Grocery,112.25,Kabir Roy,38,Male,2024-08-04,Product_049,Home,1701.17,159
T000452,U0192,P049,107.33,Net Banking,2024-05-11,121.93,4,2024-05-11,539,Home,137.25,Kabir Roy,38,Male,2024-08-04,Product_049,Home,1701.17,159
T000453,U0179,P039,46.46,Wallet,2024-02-23,79.445,5,2024-02-23,617,Beauty,95.72,Kabir Joshi,29,Female,2022-12-15,Product_039,Grocery,4167.72,453
T000453,U0179,P039,46.46,Wallet,2024-02-23,79.445,5,2024-02-23,617,Books,107.57000000000001,Kabir Joshi,29,Female,2022-12-15,Product_039,Grocery,4167.72,453
T000453,U0179,P039,46.46,Wallet,2024-02-23,79.445,5,2024-02-23,617,Grocery,114.49000000000001,Kabir Joshi,29,Female,2022-12-15,Product_039,Grocery,4167.72,453
T000454,U0102,P016,28.11,Cash,2024-10-20,96.24166666666667,7,2025-02-17,257,Beauty,52.81,Kiara Sharma,28,Other,2023-12-05,Product_016,Books,807.27,58
T000454,U0102,P016,28.11,Cash,2024-10-20,96.24166666666667,7,2025-02-17,257,Books,304.48,Kiara Sharma,28,Other,2023-12-05,Product_016,Books,807.27,58
T000454,U0102,P016,28.11,Cash,2024-10-20,96.24166666666667,7,2025-02-17,257,Electronics,48.89,Kiara Sharma,28,Other,2023-12-05,Product_016,Books,807.27,58
T000454,U0102,P016,28.11,Cash,2024-10-20,96.24166666666667,7,2025-02-17,257,Grocery,108.81,Kiara Sharma,28,Other,2023-12-05,Product_016,Books,807.27,58
T000454,U0102,P016,28.11,Cash,2024-10-20,96.24166666666667,7,2025-02-17,257,Toys,62.46,Kiara Sharma,28,Other,2023-12-05,Product_016,Books,807.27,58
T000455,U0199,P019,255.7,Net Banking,2025-08-12,76.08555555555556,9,2025-08-12,81,Books,288.35,Meera Roy,32,Male,2022-02-10,Product_019,Home,523.79,441
T000455,U0199,P019,255.7,Net Banking,2025-08-12,76.08555555555556,9,2025-08-12,81,Clothing,40.28,Meera Roy,32,Male,2022-02-10,Product_019,Home,523.79,441
T000455,U0199,P019,255.7,Net Banking,2025-08-12,76.08555555555556,9,2025-08-12,81,Electronics,61.43,Meera Roy,32,Male,2022-02-10,Product_019,Home,523.79,441
T000455,U0199,P019,255.7,Net Banking,2025-08-12,76.08555555555556,9,2025-08-12,81,Home,255.7,Meera Roy,32,Male,2022-02-10,Product_019,Home,523.79,441
T000455,U0199,P019,255.7,Net Banking,2025-08-12,76.08555555555556,9,2025-08-12,81,Sports,39.01,Meera Roy,32,Male,2022-02-10,Product_019,Home,523.79,441
T000456,U0137,P042,56.57,UPI,2024-09-23,62.848,5,2024-09-23,404,Clothing,14.49,Myra Reddy,25,Other,2022-01-28,Product_042,Home,4406.39,59
T000456,U0137,P042,56.57,UPI,2024-09-23,62.848,5,2024-09-23,404,Electronics,208.94,Myra Reddy,25,Other,2022-01-28,Product_042,Home,4406.39,59
T000456,U0137,P042,56.57,UPI,2024-09-23,62.848,5,2024-09-23,404,Home,56.57,Myra Reddy,25,Other,2022-01-28,Product_042,Home,4406.39,59
T000456,U0137,P042,56.57,UPI,2024-09-23,62.848,5,2024-09-23,404,Sports,34.24,Myra Reddy,25,Other,2022-01-28,Product_042,Home,4406.39,59
T000457,U0067,P024,55.06,Cash,2025-10-15,68.82333333333334,3,2025-10-15,17,Home,127.84,Saanvi Ghosh,31,Other,2022-02-10,Product_024,Home,2509.0,267
T000457,U0067,P024,55.06,Cash,2025-10-15,68.82333333333334,3,2025-10-15,17,Sports,78.63,Saanvi Ghosh,31,Other,2022-02-10,Product_024,Home,2509.0,267
T000458,U0120,P007,53.81,Wallet,2025-08-19,60.0675,4,2025-08-19,74,Books,134.23000000000002,Vihaan Roy,38,Male,2023-11-15,Product_007,Books,2084.59,134
T000458,U0120,P007,53.81,Wallet,2025-08-19,60.0675,4,2025-08-19,74,Home,77.51,Vihaan Roy,38,Male,2023-11-15,Product_007,Books,2084.59,134
T000458,U0120,P007,53.81,Wallet,2025-08-19,60.0675,4,2025-08-19,74,Sports,28.53,Vihaan Roy,38,Male,2023-11-15,Product_007,Books,2084.59,134
T000459,U0195,P021,61.49,Debit Card,2025-01-29,94.738,5,2025-01-29,276,Books,108.28,Ishaan Reddy,33,Male,2022-06-19,Product_021,Books,3055.12,169
T000459,U0195,P021,61.49,Debit Card,2025-01-29,94.738,5,2025-01-29,276,Home,130.41,Ishaan Reddy,33,Male,2022-06-19,Product_021,Books,3055.12,169
T000459,U0195,P021,61.49,Debit Card,2025-01-29,94.738,5,2025-01-29,276,Toys,235.0,Ishaan Reddy,33,Male,2022-06-19,Product_021,Books,3055.12,169
T000460,U0081,P027,50.07,Credit Card,2024-03-29,67.868,6,2025-04-08,207,Clothing,74.56,Vivaan Gupta,30,Other,2024-04-29,Product_027,Toys,2241.45,134
T000460,U0081,P027,50.07,Credit Card,2024-03-29,67.868,6,2025-04-08,207,Home,86.89,Vivaan Gupta,30,Other,2024-04-29,Product_027,Toys,2241.45,134
T000460,U0081,P027,50.07,Credit Card,2024-03-29,67.868,6,2025-04-08,207,Sports,63.6,Vivaan Gupta,30,Other,2024-04-29,Product_027,Toys,2241.45,134
T000460,U0081,P027,50.07,Credit Card,2024-03-29,67.868,6,2025-04-08,207,Toys,114.28999999999999,Vivaan Gupta,30,Other,2024-04-29,Product_027,Toys,2241.45,134
T000461,U0190,P010,38.7,Credit Card,2024-06-18,53.284000000000006,5,2025-08-08,85,Beauty,67.22,Aarav Mukherjee,19,Female,2023-04-27,Product_010,Sports,1315.44,77
T000461,U0190,P010,38.7,Credit Card,2024-06-18,53.284000000000006,5,2025-08-08,85,Books,38.65,Aarav Mukherjee,19,Female,2023-04-27,Product_010,Sports,1315.44,77
T000461,U0190,P010,38.7,Credit Card,2024-06-18,53.284000000000006,5,2025-08-08,85,Electronics,15.66,Aarav Mukherjee,19,Female,2023-04-27,Product_010,Sports,1315.44,77
T000461,U0190,P010,38.7,Credit Card,2024-06-18,53.284000000000006,5,2025-08-08,85,Grocery,106.19,Aarav Mukherjee,19,Female,2023-04-27,Product_010,Sports,1315.44,77
T000461,U0190,P010,38.7,Credit Card,2024-06-18,53.284000000000006,5,2025-08-08,85,Sports,38.7,Aarav Mukherjee,19,Female,2023-04-27,Product_010,Sports,1315.44,77
T000462,U0142,P038,39.33,Cash,2025-05-05,65.92833333333333,7,2025-09-16,46,Books,58.52,Kiara Khan,42,Male,2022-01-20,Product_038,Home,393.65,58
T000462,U0142,P038,39.33,Cash,2025-05-05,65.92833333333333,7,2025-09-16,46,Clothing,53.38,Kiara Khan,42,Male,2022-01-20,Product_038,Home,393.65,58
T000462,U0142,P038,39.33,Cash,2025-05-05,65.92833333333333,7,2025-09-16,46,Electronics,82.19,Kiara Khan,42,Male,2022-01-20,Product_038,Home,393.65,58
T000462,U0142,P038,39.33,Cash,2025-05-05,65.92833333333333,7,2025-09-16,46,Home,125.42,Kiara Khan,42,Male,2022-01-20,Product_038,Home,393.65,58
T000462,U0142,P038,39.33,Cash,2025-05-05,65.92833333333333,7,2025-09-16,46,Toys,76.06,Kiara Khan,42,Male,2022-01-20,Product_038,Home,393.65,58
T000463,U0076,P010,53.54,Debit Card,2024-11-06,71.53428571428572,7,2025-10-13,19,Books,240.39999999999998,Ira Sharma,38,Other,2022-11-03,Product_010,Sports,1315.44,77
T000463,U0076,P010,53.54,Debit Card,2024-11-06,71.53428571428572,7,2025-10-13,19,Clothing,60.89,Ira Sharma,38,Other,2022-11-03,Product_010,Sports,1315.44,77
T000463,U0076,P010,53.54,Debit Card,2024-11-06,71.53428571428572,7,2025-10-13,19,Electronics,59.75,Ira Sharma,38,Other,2022-11-03,Product_010,Sports,1315.44,77
T000463,U0076,P010,53.54,Debit Card,2024-11-06,71.53428571428572,7,2025-10-13,19,Grocery,86.16,Ira Sharma,38,Other,2022-11-03,Product_010,Sports,1315.44,77
T000463,U0076,P010,53.54,Debit Card,2024-11-06,71.53428571428572,7,2025-10-13,19,Sports,53.54,Ira Sharma,38,Other,2022-11-03,Product_010,Sports,1315.44,77
T000464,U0059,P025,39.41,Cash,2024-05-18,63.89,5,2025-08-31,62,Beauty,71.28,Vivaan Iyer,34,Female,2023-02-04,Product_025,Electronics,1408.97,272
T000464,U0059,P025,39.41,Cash,2024-05-18,63.89,5,2025-08-31,62,Clothing,144.87,Vivaan Iyer,34,Female,2023-02-04,Product_025,Electronics,1408.97,272
T000464,U0059,P025,39.41,Cash,2024-05-18,63.89,5,2025-08-31,62,Electronics,39.41,Vivaan Iyer,34,Female,2023-02-04,Product_025,Electronics,1408.97,272
T000465,U0128,P036,35.6,Wallet,2024-11-22,56.245000000000005,4,2025-05-23,162,Grocery,154.17000000000002,Arjun Reddy,27,Male,2023-12-12,Product_036,Sports,1650.69,388
T000465,U0128,P036,35.6,Wallet,2024-11-22,56.245000000000005,4,2025-05-23,162,Home,35.21,Arjun Reddy,27,Male,2023-12-12,Product_036,Sports,1650.69,388
T000465,U0128,P036,35.6,Wallet,2024-11-22,56.245000000000005,4,2025-05-23,162,Sports,35.6,Arjun Reddy,27,Male,2023-12-12,Product_036,Sports,1650.69,388
T000466,U0066,P049,58.2,Net Banking,2025-10-01,41.803333333333335,3,2025-10-01,31,Books,36.91,Aditya Ghosh,42,Female,2024-08-22,Product_049,Home,1701.17,159
T000466,U0066,P049,58.2,Net Banking,2025-10-01,41.803333333333335,3,2025-10-01,31,Grocery,30.3,Aditya Ghosh,42,Female,2024-08-22,Product_049,Home,1701.17,159
T000466,U0066,P049,58.2,Net Banking,2025-10-01,41.803333333333335,3,2025-10-01,31,Home,58.2,Aditya Ghosh,42,Female,2024-08-22,Product_049,Home,1701.17,159
T000467,U0118,P011,46.85,Wallet,2024-12-22,127.7,4,2024-12-22,314,Beauty,236.0,Aarav Patel,22,Female,2022-06-30,Product_011,Electronics,1410.29,28
T000467,U0118,P011,46.85,Wallet,2024-12-22,127.7,4,2024-12-22,314,Books,122.39,Aarav Patel,22,Female,2022-06-30,Product_011,Electronics,1410.29,28
T000467,U0118,P011,46.85,Wallet,2024-12-22,127.7,4,2024-12-22,314,Electronics,46.85,Aarav Patel,22,Female,2022-06-30,Product_011,Electronics,1410.29,28
T000467,U0118,P011,46.85,Wallet,2024-12-22,127.7,4,2024-12-22,314,Home,105.56,Aarav Patel,22,Female,2022-06-30,Product_011,Electronics,1410.29,28
T000468,U0044,P009,134.61,Wallet,2025-09-27,73.16857142857144,7,2025-09-27,35,Books,12.39,Aditya Nair,29,Male,2023-07-22,Product_009,Clothing,1799.44,163
T000468,U0044,P009,134.61,Wallet,2025-09-27,73.16857142857144,7,2025-09-27,35,Clothing,178.51000000000002,Aditya Nair,29,Male,2023-07-22,Product_009,Clothing,1799.44,163
T000468,U0044,P009,134.61,Wallet,2025-09-27,73.16857142857144,7,2025-09-27,35,Grocery,69.48,Aditya Nair,29,Male,2023-07-22,Product_009,Clothing,1799.44,163
T000468,U0044,P009,134.61,Wallet,2025-09-27,73.16857142857144,7,2025-09-27,35,Home,251.8,Aditya Nair,29,Male,2023-07-22,Product_009,Clothing,1799.44,163
T000469,U0048,P035,11.13,Wallet,2023-05-01,69.612,5,2025-08-27,66,Clothing,80.2,Meera Das,40,Other,2024-01-11,Product_035,Sports,2998.97,82
T000469,U0048,P035,11.13,Wallet,2023-05-01,69.612,5,2025-08-27,66,Home,256.73,Meera Das,40,Other,2024-01-11,Product_035,Sports,2998.97,82
